"Ind_Ebbinghaus_Diff_Error","Ind_Ebbinghaus_Strength_Error","Ind_Ebbinghaus_Interaction_Error","Ind_Ebbinghaus_Diff_RT","Ind_Ebbinghaus_Strength_RT","Ind_Ebbinghaus_Interaction_RT","Ind_MullerLyer_Diff_Error","Ind_MullerLyer_Strength_Error","Ind_MullerLyer_Interaction_Error","Ind_MullerLyer_Diff_RT","Ind_MullerLyer_Strength_RT","Ind_MullerLyer_Interaction_RT","Ind_VerticalHorizontal_Diff_Error","Ind_VerticalHorizontal_Strength_Error","Ind_VerticalHorizontal_Interaction_Error","Ind_VerticalHorizontal_Diff_RT","Ind_VerticalHorizontal_Strength_RT","Ind_VerticalHorizontal_Interaction_RT","Participant","PriorScale"
-20.04075,2.499325,2.78346,-0.840677,-0.0177234,0.288103,-30.5107,1.571405,1.326815,-0.8092605,0.0179392,-0.009590745,-15.6934,0.7331835,0.575479,-0.903128,0.04795135,0.00530612,"S237",1
-19.00305,2.51432,3.08009,-0.8471835,-0.0102818,0.2734005,-30.40815,1.561995,1.29044,-0.789037,0.0135776,-0.007211035,-15.64405,0.772667,0.676678,-0.855628,0.03266215,0.003106955,"S237",2
-17.0345,2.553615,2.83554,-0.913199,0.00412225,0.07875965,-29.79675,1.535255,1.196325,-0.6046975,-0.00161623,0.00486188,-16.7226,0.910537,0.8475995,-0.5677865,0.00287421,0.0173137,"S237",4
-20.7086,2.448525,2.398965,-0.838238,-0.0199632,0.29161,-30.28115,1.58866,1.41908,-0.8132535,0.01888255,-0.0100023,-15.70495,0.7526745,0.6123975,-0.921619,0.0474431,0.004194205,"S409",0.5
-20.68175,2.42859,2.421715,-0.835396,-0.0209949,0.291572,-30.3183,1.586525,1.4118,-0.812716,0.0159155,-0.01148105,-15.61015,0.730182,0.571698,-0.9301135,0.04306565,-0.00305312,"S409",1
-20.3294,2.45151,3.12957,-0.829059,-0.04194315,0.2537945,-30.11005,1.594275,1.43492,-0.761605,0.00440486,-0.00771525,-15.28745,0.7442675,0.608476,-0.756322,0.01438935,0.01726695,"S409",2
-20.39795,2.715485,5.06273,-0.776013,-0.0659898,0.3180785,-30.1831,1.60991,1.52703,-0.421771,-0.01183035,0.0224058,-15.1918,0.7857115,0.604144,-0.376408,-0.0150375,0.03192255,"S409",4
-20.72595,2.41382,2.25459,-0.8403465,-0.0199805,0.2900905,-30.3832,1.58349,1.38489,-0.81285,0.01892915,-0.009877075,-15.6032,0.7618345,0.654546,-0.9107325,0.04890105,0.00658472,"S067",0.5
-20.58805,2.30488,1.8569,-0.840561,-0.01943715,0.287698,-30.43815,1.56782,1.346145,-0.8140875,0.01614885,-0.01153745,-15.60895,0.74712,0.6144025,-0.9046615,0.0457408,0.002679415,"S067",1
-19.9947,2.06771,1.509515,-0.8159505,-0.02087255,0.319593,-30.09215,1.55348,1.404345,-0.7764385,0.004452195,-0.007776485,-15.27685,0.7456715,0.665505,-0.7295385,0.004154385,0.01402915,"S067",2
-18.87235,1.681735,1.337505,-0.645127,-0.055787,0.5227655,-29.1708,1.505985,1.541505,-0.52731,-0.00898832,0.0173479,-15.1276,0.7410985,0.757888,-0.354077,-0.0386178,0.06309765,"S067",4
-20.49155,2.48082,2.716355,-0.8406395,-0.02060185,0.2874855,-30.4189,1.579585,1.360075,-0.8115735,0.01955245,-0.00932424,-15.68775,0.736001,0.5688245,-0.91242,0.04784415,0.00447984,"S360",0.5
-20.197,2.50051,3.23404,-0.8424325,-0.0231693,0.283144,-30.3015,1.55363,1.307425,-0.8113765,0.0184482,-0.009763955,-15.3344,0.6685495,0.455202,-0.906369,0.043168,-0.004589375,"S360",1
-19.363,2.553975,4.81944,-0.860722,-0.02568555,0.227507,-29.3406,1.52004,1.302445,-0.799457,0.0141038,-0.008858345,-14.14485,0.5784435,0.3042625,-0.7680175,0.01246715,0.001391865,"S360",2
-18.24605,2.60087,7.988455,-0.9399085,-0.0298005,0.02984285,-26.56565,1.438905,1.150125,-0.6847855,0.005991325,-0.00220915,-11.85495,0.351674,0.0990113,-0.5260955,-0.002429145,0.006089815,"S360",4
-20.6633,2.41484,2.22431,-0.8412805,-0.02144315,0.28325,-30.37285,1.5881,1.408275,-0.8171365,0.0186374,-0.0105473,-15.4834,0.772116,0.683933,-0.9264625,0.04648735,0.00197799,"S306",0.5
-20.5118,2.293405,1.65108,-0.8465645,-0.029906,0.268795,-30.58695,1.584605,1.388205,-0.821213,0.0150184,-0.01417955,-15.7884,0.7785035,0.6282495,-0.9439555,0.04072275,-0.0142116,"S306",1
-19.412,1.962705,0.4736115,-0.842312,-0.042423,0.215342,-30.988,1.594375,1.39016,-0.7749135,0.0009743955,-0.01144355,-16.15485,0.813585,0.6100995,-0.740268,0.00492563,0.01735145,"S306",2
-16.7835,1.215225,-1.43411,-0.656904,-0.05507855,0.2759585,-32.20085,1.634785,1.545195,-0.544679,-0.01152485,0.0177988,-17.9587,0.9249005,0.587562,-0.312049,-0.0186916,0.04902505,"S306",4
-20.71105,2.4036,2.20152,-0.8400095,-0.02030505,0.287465,-30.478,1.58567,1.371205,-0.807171,0.0194454,-0.0091294,-15.7832,0.7465355,0.600777,-0.906517,0.04977715,0.007485075,"S219",0.5
-20.4916,2.279055,1.84404,-0.839231,-0.0218709,0.2792415,-30.8098,1.57998,1.289865,-0.802914,0.0179171,-0.008624345,-15.6303,0.72776,0.573173,-0.8970105,0.0488401,0.0102613,"S219",1
-19.6703,2.070515,1.52952,-0.8177285,-0.02267935,0.2618575,-31.41315,1.59242,1.18627,-0.770039,0.0115916,-0.005224185,-15.31985,0.746333,0.678321,-0.853115,0.04125685,0.01522995,"S219",2
-18.2569,1.855905,1.559545,-0.768568,-0.0223884,0.2731275,-33.0809,1.65351,1.039395,-0.6751955,-0.0007273845,0.006188255,-15.9422,0.823928,0.812135,-0.643552,0.01989775,0.0474922,"S219",4
-20.5825,2.45728,2.44872,-0.8374775,-0.0180123,0.297073,-30.60865,1.58143,1.325695,-0.813925,0.01889655,-0.0100296,-15.893,0.7205505,0.509356,-0.913428,0.05003525,0.00661671,"S074",0.5
-20.313,2.41207,2.41256,-0.829609,-0.00890521,0.313053,-31.0542,1.56033,1.167895,-0.8148805,0.01605675,-0.01186965,-15.52615,0.645264,0.37237,-0.9210045,0.0504867,0.005124735,"S074",1
-19.59775,2.35193,2.533405,-0.784455,0.000989785,0.401126,-31.82975,1.547545,0.817475,-0.783081,0.00642008,-0.0101779,-14.94205,0.5594495,0.137422,-0.941347,0.05458975,0.00515286,"S074",2
-18.7705,2.263495,2.71694,-0.728395,0.00197631,0.502115,-33.4565,1.541615,0.2352525,-0.5235425,-0.006682855,0.01056935,-13.95075,0.3627505,-0.4113965,-0.8937505,0.0584339,0.0140119,"S074",4
-20.7041,2.422575,2.262835,-0.840456,-0.02013835,0.2858845,-30.38265,1.586065,1.396785,-0.8182895,0.01886475,-0.01041285,-15.76035,0.753958,0.603965,-0.912959,0.04858875,0.005696185,"S355",0.5
-20.589,2.34884,1.92835,-0.8433575,-0.0213966,0.2781955,-30.50335,1.575895,1.363065,-0.827634,0.01578005,-0.0141225,-15.8455,0.745733,0.5446805,-0.91413,0.04589225,0.0008651195,"S355",1
-20.00895,2.258995,1.73297,-0.849207,-0.0176407,0.2824985,-30.53225,1.57139,1.40589,-0.8191525,0.003655475,-0.01747635,-16.0284,0.7929615,0.551577,-0.880061,0.0306491,0.006200175,"S355",2
-19.8328,2.3195,1.68007,-0.853448,0.0019684,0.2726255,-30.68715,1.576865,1.50271,-0.533904,-0.009176155,0.0101797,-17.60345,0.95845,0.4862285,-0.7364745,0.00351775,0.0203054,"S355",4
-20.51325,2.47639,2.571335,-0.8399085,-0.0200473,0.2925605,-30.4343,1.58586,1.39217,-0.8196,0.01860205,-0.0105972,-15.79075,0.742878,0.5845655,-0.924616,0.04664265,0.002283485,"S108",0.5
-20.165,2.477135,2.725655,-0.8378665,-0.01892735,0.2937185,-30.55505,1.584745,1.395265,-0.827321,0.01489525,-0.01395335,-15.6279,0.7140045,0.541847,-0.9324665,0.04138365,-0.0138814,"S108",1
-19.14075,2.463375,3.09788,-0.833205,-0.0201487,0.2983235,-30.4827,1.6126,1.52675,-0.818924,0.00514335,-0.012861,-15.28135,0.7320905,0.6107555,-0.843926,0.0264434,0.001600835,"S108",2
-17.2383,2.396885,3.25671,-0.7699765,-0.00736786,0.330064,-31.3679,1.725005,1.790205,-0.598675,-0.0059676,0.00902133,-15.3925,0.7797275,0.6629335,-0.630127,0.01749625,0.0172381,"S108",4
-20.62735,2.44088,2.394195,-0.8417195,-0.02081985,0.2863315,-30.3909,1.586915,1.40526,-0.8184245,0.0186656,-0.0103499,-15.8023,0.739109,0.581727,-0.923969,0.04715325,0.00230615,"S209",0.5
-20.39525,2.383415,2.29444,-0.847182,-0.02694905,0.273906,-30.5528,1.583085,1.39344,-0.8243295,0.01504555,-0.01328085,-15.4025,0.712842,0.580521,-0.9408625,0.04295035,-0.01086325,"S209",1
-19.64535,2.30131,2.763295,-0.868469,-0.04805955,0.208159,-30.53915,1.598685,1.43899,-0.792785,0.00219119,-0.009667565,-14.7929,0.7330215,0.7141085,-0.680181,0.00489753,0.0194321,"S209",2
-18.33425,2.277415,4.003225,-0.720891,-0.0653329,0.2905055,-31.0209,1.656275,1.61925,-0.4870695,-0.00948459,0.01941135,-14.41425,0.799315,0.8958115,-0.3007955,-0.0183948,0.04222025,"S209",4
-20.65875,2.42064,2.318165,-0.8414865,-0.0201663,0.2872035,-30.34275,1.586935,1.41695,-0.815769,0.01885925,-0.0101744,-15.2537,0.760106,0.673734,-0.913002,0.04937665,0.006486725,"S367",0.5
-20.3605,2.337075,2.126655,-0.845247,-0.0201838,0.2836575,-30.38735,1.585125,1.40514,-0.8181335,0.01588345,-0.0125138,-15.28015,0.750949,0.625621,-0.9201855,0.04781205,0.003243665,"S367",1
-19.2031,2.157575,2.45051,-0.845841,-0.02809135,0.2820375,-30.1834,1.592215,1.477265,-0.7981285,0.005607565,-0.01130655,-14.28795,0.695158,0.5306445,-0.912681,0.0386361,0.00413436,"S367",2
-16.47965,1.81554,3.55959,-0.710475,-0.06317865,0.272879,-30.1062,1.623395,1.675585,-0.4637725,-0.004757735,0.0133086,-12.0934,0.5738775,0.4196375,-0.512135,-0.005272005,0.009927755,"S367",4
-20.70465,2.443635,2.32369,-0.8414595,-0.0201163,0.2881375,-30.38785,1.581275,1.38619,-0.814122,0.0188595,-0.01006955,-15.41975,0.772628,0.6879165,-0.9246835,0.04742585,0.00272801,"S102",0.5
-20.65435,2.39231,2.05672,-0.842455,-0.02050055,0.2851895,-30.2813,1.559445,1.38434,-0.8162055,0.01588365,-0.0122364,-15.5332,0.771352,0.6422185,-0.9431185,0.0438543,-0.00941449,"S102",1
-20.244,2.314835,1.60846,-0.7894035,-0.03768485,0.3297035,-29.4899,1.529325,1.5134,-0.7840475,0.005696415,-0.00906969,-15.237,0.778059,0.658786,-0.8253165,0.0125309,0.000135559,"S102",2
-19.8965,2.257475,0.9383045,-0.528948,-0.0998715,0.417728,-27.8497,1.4485,1.768615,-0.4475565,-0.005369175,0.01418505,-15.0986,0.8029805,0.610913,-0.5353325,-0.01292615,0.02435195,"S102",4
-20.40925,2.503725,2.78665,-0.838413,-0.01880225,0.29298,-30.2545,1.589385,1.43789,-0.813115,0.0189719,-0.0100324,-15.9344,0.733782,0.5467865,-0.917272,0.04782935,0.003886715,"S497",0.5
-20.01665,2.55051,3.43325,-0.833451,-0.014719,0.3001465,-30.09505,1.5925,1.492255,-0.8128765,0.0164556,-0.0119147,-15.8985,0.683364,0.430674,-0.9198485,0.043527,-0.00934552,"S497",1
-19.03595,2.662675,4.815085,-0.8231775,-0.014679,0.3194015,-29.56135,1.612415,1.760305,-0.7894785,0.00929597,-0.0129249,-15.71665,0.652406,0.351943,-0.882093,0.02560325,-0.0127713,"S497",2
-18.11905,2.85876,6.846955,-0.837226,-0.027987,0.3128625,-29.10635,1.67229,2.172225,-0.5370845,-0.00975385,0.01271045,-15.5739,0.5963045,0.202541,-0.5627445,-0.0160297,0.01029075,"S497",4
-20.54075,2.45714,2.478095,-0.8390025,-0.01974645,0.2923675,-30.27245,1.583925,1.392295,-0.8167775,0.01886655,-0.010303,-15.92335,0.7408755,0.563601,-0.9281265,0.04706575,0.002463785,"S300",0.5
-20.1974,2.426575,2.45214,-0.8340775,-0.0180686,0.297942,-30.0026,1.566035,1.381665,-0.8197425,0.01595425,-0.01266,-15.95475,0.706523,0.4722175,-0.947669,0.04347485,-0.011143,"S300",1
-19.0283,2.37368,2.65331,-0.7771445,-0.0348588,0.304275,-28.53115,1.53591,1.42528,-0.8012165,0.009122355,-0.01065825,-16.16935,0.704491,0.451232,-0.924042,0.03472965,-0.003620955,"S300",2
-16.738,2.31,2.90059,-0.691239,-0.06919265,0.272376,-24.8087,1.439485,1.250955,-0.5600485,-0.00671267,0.01474295,-17.4518,0.73804,0.426712,-0.8038135,0.0327281,0.007279335,"S300",4
-20.71515,2.418655,2.13556,-0.836931,-0.01890105,0.297252,-30.49275,1.58483,1.35632,-0.810007,0.0192538,-0.009704855,-15.66315,0.7602995,0.6387085,-0.9091755,0.04965685,0.006530315,"S111",0.5
-20.6838,2.31605,1.43979,-0.8282295,-0.01367275,0.3136135,-30.8759,1.576135,1.236215,-0.8087,0.0172033,-0.01124085,-15.6609,0.761163,0.6198975,-0.9059455,0.0490979,0.004489215,"S111",1
-20.1991,2.091365,-0.2071225,-0.774513,-0.006980595,0.3899305,-31.60185,1.58204,1.040875,-0.783566,0.00877978,-0.0141448,-15.6396,0.8046895,0.7144425,-0.89632,0.0454847,0.003801285,"S111",2
-19.35585,1.770885,-3.484105,-0.73989,-0.0110957,0.425949,-33.1472,1.617275,0.6855695,-0.655748,-0.003824135,-0.00141205,-16.69135,0.9528495,0.834975,-0.829715,0.0356357,0.000150514,"S111",4
-20.5651,2.47303,2.534675,-0.838358,-0.0192349,0.294084,-30.1869,1.591735,1.45394,-0.814858,0.01863815,-0.01036975,-15.81515,0.74311,0.5754895,-0.9102585,0.0498912,0.007619485,"S125",0.5
-20.34905,2.47339,2.68188,-0.8320295,-0.01551835,0.304693,-30.1445,1.59921,1.48514,-0.8149805,0.01519075,-0.0131917,-15.66785,0.705397,0.490359,-0.910189,0.04917105,0.009600995,"S125",1
-19.7769,2.51368,3.03856,-0.7917605,-0.009252395,0.370356,-30.08645,1.62119,1.621295,-0.7597015,0.00110184,-0.009755785,-15.5237,0.687608,0.428832,-0.8284745,0.0282604,0.01995125,"S125",2
-19.61665,2.710135,3.71981,-0.7296315,0.002773495,0.5415735,-30.82845,1.6692,1.83102,-0.404133,-0.01002655,0.019936,-15.70775,0.6512305,0.319002,-0.579765,0.004600445,0.0416777,"S125",4
-20.7181,2.434445,2.30937,-0.8377785,-0.0189183,0.295773,-30.4458,1.58606,1.38262,-0.8132605,0.0190367,-0.00994076,-15.894,0.733856,0.550307,-0.9138005,0.04991755,0.007633155,"S243",0.5
-20.68065,2.37995,2.11656,-0.8330785,-0.01387885,0.3044295,-30.67225,1.58069,1.35059,-0.813032,0.01662995,-0.0114358,-15.71165,0.702051,0.4992505,-0.925729,0.05040685,0.0124684,"S243",1
-20.3796,2.331805,2.291225,-0.8180675,-0.018529,0.348509,-30.95335,1.605155,1.36496,-0.782771,0.00822345,-0.009481295,-15.78905,0.724058,0.4783475,-0.968261,0.0552155,0.02318205,"S243",2
-20.6362,2.441345,3.35187,-0.7606015,-0.03928025,0.5086295,-32.003,1.699635,1.41192,-0.5098855,-0.006691135,0.0122423,-17.27405,0.83762,0.397159,-0.937138,0.0373651,0.0320559,"S243",4
-20.6259,2.45297,2.46095,-0.839142,-0.0203046,0.2890715,-30.352,1.587535,1.402875,-0.8126155,0.018835,-0.0103024,-15.9211,0.730786,0.539382,-0.920255,0.0485621,0.0049267,"S410",0.5
-20.4658,2.415055,2.46709,-0.8371295,-0.02203175,0.288848,-30.485,1.584205,1.343515,-0.810399,0.0160045,-0.01267795,-15.76385,0.681122,0.4403995,-0.9330745,0.0467843,0.0002851905,"S410",1
-19.9183,2.354435,3.03775,-0.8388825,-0.02061285,0.2969395,-30.4362,1.594245,1.27204,-0.7704835,0.008935185,-0.0136458,-15.81335,0.6648455,0.325225,-0.8965515,0.03777885,0.008512525,"S410",2
-19.183,2.347845,4.298355,-0.8543795,-0.0002565465,0.335789,-30.566,1.63564,1.096705,-0.582577,-0.006160555,-0.0007933615,-16.72795,0.6219835,0.08969385,-0.589016,0.01487105,0.01467855,"S410",4
-21.7467,2.26785,1.242305,-0.8407215,-0.0211588,0.2872375,-30.21475,1.58745,1.441655,-0.81553,0.01889275,-0.01005935,-15.0839,0.785655,0.754202,-0.925679,0.0470079,0.00198661,"S124",0.5
-22.97275,2.008285,-0.278061,-0.844732,-0.02898315,0.2812225,-30.08795,1.581545,1.46989,-0.8180335,0.0160672,-0.0119104,-15.1854,0.8106685,0.7889865,-0.9421335,0.0426263,-0.0142127,"S124",1
-24.2747,1.628125,-1.82652,-0.826061,-0.04602075,0.2738725,-29.39615,1.570155,1.686355,-0.799733,0.00791538,-0.009526605,-14.5404,0.807595,0.902353,-0.8168015,0.0109509,-0.01989725,"S124",2
-25.5148,1.27549,-3.23659,-0.61141,-0.0828668,0.335899,-27.3645,1.53786,1.946695,-0.6137975,-0.001316665,0.005661055,-13.57105,0.813973,1.055715,-0.5746345,-0.01925485,-0.006090845,"S124",4
-20.66145,2.449295,2.360865,-0.8391385,-0.02026615,0.2905395,-30.25035,1.585025,1.420675,-0.816372,0.01869925,-0.0104077,-15.59485,0.7589015,0.651144,-0.9208275,0.046642,0.00301446,"S166",0.5
-20.5133,2.40743,2.20269,-0.8372805,-0.0222508,0.290626,-29.9866,1.57698,1.44743,-0.8204515,0.0153791,-0.0130591,-15.5031,0.74093,0.6292305,-0.919028,0.04227675,-0.004461255,"S166",1
-19.67745,2.34161,2.136535,-0.80388,-0.046783,0.3407835,-28.8018,1.568705,1.621085,-0.7909365,0.004601815,-0.009035825,-14.8999,0.727703,0.7394145,-0.6114065,-0.0135435,0.0204055,"S166",2
-17.8095,2.256615,1.77067,-0.700082,-0.05786725,0.3868035,-26.0455,1.52175,1.729375,-0.494067,-0.00602409,0.017218,-14.12615,0.6944805,0.9152535,-0.4042565,-0.0211063,0.03175475,"S166",4
-20.6908,2.43901,2.429455,-0.838975,-0.0201335,0.291923,-30.2723,1.584145,1.40824,-0.81632,0.0187336,-0.01037545,-15.8145,0.750622,0.605069,-0.918423,0.04723865,0.00324585,"S042",0.5
-20.578,2.38156,2.41774,-0.836224,-0.02115875,0.293982,-30.03005,1.570735,1.43872,-0.8186355,0.01561955,-0.01285745,-15.8214,0.7276385,0.557398,-0.9163955,0.04215775,-0.00824194,"S042",1
-19.8635,2.24892,3.229725,-0.773037,-0.02156565,0.3478165,-28.6807,1.560295,1.677585,-0.795465,0.006714845,-0.01290245,-15.75885,0.7413135,0.641711,-0.7376175,0.0073298,0.002699595,"S042",2
-18.689,1.97853,5.51374,-0.7176595,-0.03712715,0.5642025,-25.78275,1.5053,1.910645,-0.6096785,-0.00502514,0.00632682,-16.36095,0.7938065,0.7886955,-0.4137705,-0.01897775,0.0179055,"S042",4
-20.71165,2.442285,2.22601,-0.84002,-0.0197373,0.2930505,-30.22575,1.588005,1.437645,-0.815268,0.0188924,-0.0101046,-15.6748,0.755508,0.6360595,-0.927242,0.04619405,0.001382165,"S259",0.5
-20.71005,2.38721,1.62135,-0.839099,-0.01803065,0.29859,-29.99235,1.586475,1.499515,-0.818348,0.0159658,-0.0122066,-15.6046,0.727109,0.598127,-0.945584,0.03891655,-0.0217195,"S259",1
-20.65155,2.249515,0.2304685,-0.837477,-0.0143044,0.3494055,-29.08535,1.59891,1.759755,-0.798161,0.007581825,-0.01139655,-15.19425,0.702063,0.694215,-0.8543075,0.00982523,-0.01503515,"S259",2
-20.75365,2.09721,-2.418345,-0.7618265,-0.02966995,0.355072,-28.0642,1.617975,2.117565,-0.534281,-0.007313165,0.0150514,-15.1295,0.6466495,0.9497305,-0.5911245,-0.01018495,-0.0130917,"S259",4
-20.7287,2.419565,2.199695,-0.8416555,-0.0202375,0.2897585,-30.2852,1.590155,1.42509,-0.813304,0.0190941,-0.009796315,-15.72955,0.757987,0.6261475,-0.920539,0.0474828,0.003713145,"S196",0.5
-20.6711,2.338855,1.814015,-0.8461805,-0.02032735,0.2880355,-30.32385,1.596695,1.430145,-0.813569,0.01675025,-0.01115525,-15.76325,0.759112,0.5861605,-0.925469,0.04328135,-0.005531745,"S196",1
-20.28185,2.186385,1.22131,-0.850136,-0.01643865,0.3255875,-30.2246,1.621355,1.49007,-0.790045,0.01004925,-0.0090837,-15.88725,0.8220825,0.6858275,-0.829971,0.0193369,0.0113579,"S196",2
-20.33825,2.066285,0.3313355,-0.7655745,-0.04312775,0.468691,-30.94685,1.703795,1.549735,-0.592018,-0.00454427,0.007234505,-17.35255,1.02988,0.73042,-0.4800885,-0.0112826,0.0458048,"S196",4
-20.8233,2.41964,2.273875,-0.8430355,-0.02134515,0.283858,-30.25825,1.58847,1.437205,-0.8164815,0.0186596,-0.01038995,-15.6368,0.761616,0.6492895,-0.914343,0.0490181,0.005871645,"S163",0.5
-20.8249,2.351905,2.101245,-0.8515595,-0.0293222,0.272296,-30.2607,1.58936,1.469095,-0.821423,0.0151849,-0.0131096,-15.65035,0.7580235,0.639703,-0.91737,0.0466912,0.003864755,"S163",1
-20.39795,2.26772,2.796745,-0.8902815,-0.04657815,0.178924,-30.0718,1.599645,1.64393,-0.7608905,0.000916064,-0.01208745,-15.4617,0.785646,0.7731905,-0.7268825,0.00464108,0.0213681,"S163",2
-19.7621,2.189405,4.750355,-0.8462455,-0.06960705,0.135765,-30.14215,1.629985,1.990545,-0.5400645,-0.0114601,0.0115537,-16.2019,0.8731805,0.9186685,-0.3838235,-0.02773975,0.0718812,"S163",4
-20.5296,2.487435,2.59438,-0.8376115,-0.0187787,0.297872,-30.20435,1.58748,1.42624,-0.8131775,0.01886255,-0.009900515,-15.79645,0.732839,0.5675115,-0.913366,0.04886695,0.006305675,"S424",0.5
-20.30055,2.50426,2.755055,-0.830564,-0.0106324,0.316845,-30.03755,1.584025,1.435735,-0.8128375,0.01605385,-0.0111857,-15.413,0.6806765,0.53099,-0.9120335,0.04627335,0.003597275,"S424",1
-19.89255,2.555755,3.037385,-0.7878435,-0.002157045,0.4489385,-29.2362,1.58687,1.501215,-0.7673155,0.006510685,-0.007762465,-14.4576,0.6400595,0.557388,-0.799462,0.02095465,0.01480645,"S424",2
-19.956,2.671505,2.97456,-0.717458,-0.007184455,0.691717,-27.3328,1.561935,1.482235,-0.519654,-0.005513775,0.005024795,-12.8995,0.5473965,0.6062575,-0.581335,-0.0009336285,0.0346216,"S424",4
-20.68255,2.4227,2.200895,-0.8424075,-0.0212471,0.2839885,-30.33365,1.586975,1.408315,-0.820338,0.0184467,-0.01068145,-15.8536,0.742923,0.5793575,-0.927359,0.0473835,0.003276965,"S308",0.5
-20.5353,2.33682,1.69465,-0.852682,-0.0291084,0.271585,-30.4026,1.58312,1.41167,-0.8257205,0.0144607,-0.0137615,-15.78165,0.7235415,0.5313985,-0.948765,0.04421815,-0.006489965,"S308",1
-19.99665,2.14144,0.73155,-0.8597935,-0.0390611,0.293931,-30.0664,1.59304,1.51852,-0.7790285,0.001935495,-0.00672086,-15.92685,0.7624605,0.566011,-0.8332815,0.0258786,0.023521,"S308",2
-19.38545,1.88417,-1.58733,-0.8006435,-0.05310435,0.356424,-29.79855,1.62284,1.730085,-0.393796,-0.01199375,0.02656905,-17.70995,0.9020785,0.6202105,-0.466885,-0.007076705,0.0532969,"S308",4
-20.4068,2.53058,2.91484,-0.8377305,-0.01938135,0.293002,-30.39135,1.58736,1.396595,-0.8186355,0.01884035,-0.01019245,-15.7844,0.7462575,0.591321,-0.91464,0.0481007,0.00409795,"S113",0.5
-20.0196,2.642095,3.83828,-0.833345,-0.0170484,0.2999655,-30.59845,1.584025,1.36377,-0.8225595,0.0160567,-0.01217895,-15.68275,0.7291055,0.558335,-0.913765,0.04462475,-0.005864165,"S113",1
-19.5464,2.945275,5.96779,-0.8020445,-0.01618975,0.368254,-30.7304,1.598855,1.35062,-0.810273,0.007428275,-0.0092784,-15.7361,0.778461,0.6336305,-0.8486475,0.0251948,-0.00531808,"S113",2
-19.85335,3.585575,9.752755,-0.6896345,-0.0186563,0.6247365,-31.46635,1.6487,1.4018,-0.5857005,-0.00354132,0.008462055,-16.77245,0.929926,0.69143,-0.5013265,-0.008603735,-0.00911559,"S113",4
-20.6756,2.423865,2.26815,-0.839001,-0.0196904,0.292118,-30.347,1.584285,1.39868,-0.815541,0.0188348,-0.0101481,-15.43005,0.770109,0.696984,-0.9247925,0.04705915,0.002777605,"S122",0.5
-20.52405,2.33679,1.945995,-0.833875,-0.0190788,0.2980185,-30.34295,1.56907,1.3882,-0.81945,0.01597345,-0.0123657,-15.48745,0.770031,0.684593,-0.9413605,0.0423874,-0.0110055,"S122",1
-19.81095,2.19047,1.625205,-0.7563945,-0.0387583,0.3934285,-29.85495,1.545895,1.473525,-0.7905115,0.00650211,-0.009939595,-14.9587,0.760517,0.793401,-0.776517,0.006797275,-0.003988935,"S122",2
-18.74,1.98652,1.2124,-0.4576595,-0.0846861,0.501339,-28.4468,1.494365,1.643745,-0.5339035,-0.00719185,0.0138408,-14.7894,0.7586815,0.9856285,-0.47527,-0.01970775,0.01171885,"S122",4
-20.65475,2.44124,2.31914,-0.8399615,-0.01877995,0.2920545,-30.23705,1.58618,1.41718,-0.811745,0.0189561,-0.009968205,-15.603,0.7544395,0.6441815,-0.9196815,0.0467714,0.003166565,"S441",0.5
-20.51145,2.390925,1.869565,-0.8391145,-0.0137264,0.297848,-30.04185,1.578455,1.443325,-0.809951,0.01612845,-0.01179275,-15.35275,0.7335025,0.6513095,-0.923053,0.0403565,-0.00947035,"S441",1
-20.1159,2.30478,1.08922,-0.8480305,-0.01012025,0.288073,-29.00695,1.566785,1.565405,-0.7748755,0.006432985,-0.01054505,-14.57495,0.7311725,0.835595,-0.786354,0.0109795,0.00435626,"S441",2
-19.65925,2.302895,-0.6815115,-0.875073,-0.00736256,0.210087,-26.83125,1.51328,1.62549,-0.5174275,-0.007757715,0.007839845,-13.7914,0.7195565,1.13256,-0.580652,-0.009508835,0.02219105,"S441",4
-20.68905,2.453595,2.42825,-0.840471,-0.02009655,0.289685,-30.22925,1.585335,1.415385,-0.8179565,0.0186218,-0.01052205,-15.9701,0.7217765,0.5209245,-0.917356,0.0476771,0.003517565,"S022",0.5
-20.6233,2.423775,2.4607,-0.8438935,-0.02041785,0.289234,-29.96985,1.57504,1.430385,-0.822877,0.0148052,-0.0142425,-15.6939,0.668116,0.451775,-0.923866,0.04365425,-0.0075867,"S022",1
-20.2548,2.393395,3.03941,-0.8462045,-0.02429455,0.297532,-28.87485,1.551685,1.51172,-0.7821255,0.001205405,-0.00886592,-15.5259,0.6475185,0.3898815,-0.851135,0.016254,-0.0006424515,"S022",2
-20.4137,2.47328,4.76671,-0.7867805,-0.0248497,0.3977345,-26.0447,1.4537,1.51522,-0.4932895,-0.0130581,0.03075375,-15.6798,0.6262515,0.2662125,-0.67364,0.003262295,0.0136712,"S022",4
-20.52645,2.477805,2.50012,-0.837473,-0.01953735,0.2921095,-30.38015,1.58751,1.388635,-0.8214655,0.01843015,-0.01096155,-15.7161,0.7549615,0.6084625,-0.918343,0.04670755,0.00335581,"S217",0.5
